name,latitude,longitude
KAFENEO 80 MAIDEN LANE New York NY 10038,40.7071349,-74.0079443
ALEMBI CAFE 23-63 STEINWAY STREET New York NY 11105,40.769646,-73.909591
BLUE & GOLD DELI 510 EAST 62 STREET New York NY 10065,40.7645239,-73.9624327
MANILA BAR & RESTAURANT 104-21 ROOSEVELT AVENUE New York NY 11368,40.75033,-73.861006
PECAS Y ALGO MAS 44-20 GREENPOINT AVENUE New York NY 11104,40.7415453,-73.920176
HOT POT UNDER DE' TREE 2839 FREDERICK DOUGLAS BOULEVARD New York NY 10039,40.7791427,-73.9879522
LIU NEW KAM'S KITCHEN 134-17 LIBERTY AVENUE New York NY 11419,40.691763,-73.8121182
HAS BEANS BROOKLYN 620 5 AVENUE New York NY 11215,40.6681669,-73.9800645
BAKHTER AFGHAN HALAL KABAB 68-16 FRESH MEADOW LANE New York NY 11365,40.7330822,-73.7945226
KENNEDY FRIED CHICKEN 2463 CRESTON AVENUE New York NY 10468,40.8619581,-73.8985955
DUNKIN' DONUTS 640 SOUTH CONDUIT BOULEVARD New York NY 11208,40.675265,-73.865689
EMPIRE CHINESE RESTAURANT ZHENG 117B FEATHERBED LANE New York NY 10452,40.8460239,-73.9154211
KYOCHON 319 5 AVENUE New York NY 11215,40.6681669,-73.9800645
FINEST DUMPLING RESTAURANT 25 HENRY STREET New York NY 10002,40.713047,-73.996594
SUBWAY 1205 LEXINGTON AVENUE New York NY 10028,40.776638,-73.95737
KENNEDY PIZZA & CHICKEN 294 NOSTRAND AVENUE New York NY 11216,40.6897444,-73.9514443
SPRING GARDEN CHINESE RESTAURANT 62-24 WOODHAVEN BOULEVARD New York NY 11374,40.7265403,-73.8705061
DARKHORSE 17 MURRAY STREET New York NY 10007,40.713718,-74.008036
NICKY'S BANH MI 311 ATLANTIC AVE New York NY 11201,40.688511,-73.988183
KINGSBRIDGE COFFEE SHOP 17 EAST KINGSBRIDGE ROAD New York NY 10468,40.867285,-73.8966931
YUMMY TACO 52 WILLOUGHBY STREET New York NY 11201,40.6920056,-73.9867995
PIER 76 76 BAY STREET New York NY 10301,40.7195305,-73.963828
CHIPOTLE MEXICAN GRILL 1497 3 AVENUE New York NY 10028,40.7766412,-73.9521468
CHINA DELIGHT 9902 37 AVENUE New York NY 11368,40.7506343,-73.8477874
GRASSY POINT BAR & GRILL 1802 CROSSBAY BOULEVARD New York NY 11693,40.6110697,-73.8188399
BASILIO'S INN RESTAURANT 6 GALESVILLE COURT New York NY 10305,40.597369,-74.06366
DIXON PLACE 161 CHRYSTIE STREET New York NY 10002,40.7135097,-73.9859414
CHAVELA'S 736 FRANKLIN AVENUE New York NY 11238,40.6734473,-73.9571974
D'FRUIT O-PPIA LE-FRUITIS PLAZA 518 WEST 207 STREET New York NY 10034,40.8721452,-73.9212858
PATISSERIE DES AMBASSADES 2200 FREDERICK DOUGLASS BOULEVARD New York NY 10026,40.806067,-73.9537558
GOODFELLA'S PIZZERIA 1718 HYLAN BOULEVARD New York NY 10305,40.586785,-74.091438
162 EB CORP 162 EAST BROADWAY New York NY 10002,40.7141531,-73.9904247
CRUMBS BAKE SHOP 1385 BROADWAY New York NY 10018,40.755322,-73.9932872
NEW KNAPP ST LUCKY STAR 2149 KNAPP STREET New York NY 11229,40.6003374,-73.9340751
BREUKELEN BIER MERCHANTS 182 GRAND STREET New York NY 11211,40.7141287,-73.9610261
BUDDHA LOUNGE 2945 VETERANS ROAD New York NY 10309,40.5272822,-74.2318975
CIRCLE LINE BROOKLYN 0 WEST 42 STREET New York NY 10036,40.6149696,-74.0794102
CIRCLE LINE QUEENS 0 WEST 42 STREET New York NY 10036,40.7602619,-73.9932872
DOMINO'S PIZZA #3677 3025 3 AVENUE New York NY 10455,40.8147803,-73.9080581
SUBWAY 126 WEST 41 STREET New York NY 10036,40.7602619,-73.9932872
LA LUCHA 147 AVENUE A New York NY 10009,40.727485,-73.9827291
MIA CHEF GELATERIA 379 3 AVENUE New York NY 10016,40.74727,-73.9800645
KUNG FU TEA 3810 138 STREET New York NY 11354,40.7699016,-73.8272029
DAWAT 210 EAST 58 STREET New York NY 10022,40.7593941,-73.9697795
VILLAGGIO RISTORANTE 15007 14 ROAD New York NY 11357,40.7850656,-73.8124984
HANOI 448 9 STREET New York NY 11215,40.6681669,-73.9800645
LA GRANJA PERUVIAN RESTAURANT . 500 EAST 149 STREET New York NY 10455,40.8147803,-73.9080581
CAFE 37 47 WEST 37 STREET New York NY 10018,40.7218693,-73.796552
THAI SEASONS 612 AMSTERDAM AVENUE New York NY 10024,40.7901213,-73.9735756
RUDY'S BAKERY 905 SENECA AVENUE New York NY 11385,40.7006853,-73.9040576
GRAND BO KY RESTAURANT 214216 GRAND STREET New York NY 10013,40.720819,-74.0006809
DOS TOROS TAQUERIA 137 4 AVENUE New York NY 10003,40.7322535,-73.9874105
THE QUEENS KICKSHAW 40-17 BROADWAY New York NY 11103,40.7588787,-73.9182402
JEN'S ROTI SHOP 825 FLATBUSH AVENUE New York NY 11226,40.6523702,-73.9590017
DISH FOOD & EVENTS 543 CLINTON STREET New York NY 11231,40.6768656,-74.0004205
YUMMY CHINESE RESTAURANT 1195 FLATBUSH AVENUE New York NY 11226,40.641077,-73.955799
BAMBOO LOUNGE & GRILL 527 MYRTLE AVENUE New York NY 11205,40.6938952,-73.9636257
CASK BAR & KITCHEN 167 EAST 33 STREET New York NY 10016,40.74727,-73.9800645
POPEYE'S CHICKEN & BISCUITS 4930 KINGS HIGHWAY New York NY 11234,40.6333259,-73.92883
SHILLELAGH TAVERN 4722 30 AVENUE New York NY 11103,40.7633726,-73.9109977
S & P INTERNET CAFE 1046 WINTHROP STREET New York NY 11212,40.660648,-73.924661
DELI & COFFEE CORP. BREAKFAST & LUNCH 89-49 165 STREET New York NY 11432,40.7154518,-73.7919103
THE MET GRILL/DOUBLE TREE HOTEL 569 LEXINGTON AVENUE New York NY 10022,40.7567935,-73.9714731
LITTLE CAESARS PIZZA 14605 JAMAICA AVENUE New York NY 11435,40.7020279,-73.808721
CURRY POINT 41-02 GREENPOINT AVENUE New York NY 11104,40.7399539,-73.9238214
EVERYDAY GOURMET DELI 369 LEXINGTON AVENUE New York NY 10017,40.7504546,-73.9769739
GATO VERDE SPORTS BAR 82-14 ROOSEVELT AVENUE New York NY 11372,40.7476844,-73.8833769
KENNEDY FRIED CHICKEN 1956 JEROME AVENUE New York NY 10453,40.851431,-73.909071
KUM FUNG KITCHEN 838 BAY STREET New York NY 10304,40.621825,-74.07234
DUNKIN DONUTS 281 BRUCKNER BOULEVARD New York NY 10454,40.8054638,-73.911329
OMONIA NEXT DOOR 32-16 BROADWAY New York NY 11106,40.761142,-73.924188
THE ASTOR ROOM 34-12 36 STREET New York NY 11106,40.7297565,-73.990964
ENZO'S PIZZA 81-02 ROCKAWAY BOULEVARD New York NY 11416,40.6844394,-73.8595442
TAQUERIA LOWER EAST SIDE 198 ORCHARD STREET New York NY 10002,40.722326,-73.987776
LUKE'S PIZZA 1226 SOUTHERN BOULEVARD New York NY 10459,40.829339,-73.891508
WINE GARDEN CAFE 86-09 NORTHERN BLVD New York NY 11372,40.7560545,-73.8812185
SOUTHERN HOSPITALITY 645 9 AVENUE New York NY 10036,40.7602619,-73.9932872
DUNKIN DONUTS 16525 LIBERTY AVENUE New York NY 11433,40.702817,-73.7899675
KENNEDY FRIED CHICKEN & PIZZA 194 ROCKAWAY AVENUE New York NY 11233,40.676599,-73.911171
BEACH BAGEL 438 BEACH 129 STREET New York NY 11694,40.577788,-73.8490361
WAFA'S RESTAURANT 10005 METROPOLITAN AVENUE New York NY 11375,40.7109781,-73.8529071
YANKEE BAR & GRILL 844 RIVER AVENUE New York NY 10451,40.7661124,-73.9465836
MOLE CANTINA MEXICANA 1735 2 AVENUE New York NY 10128,40.7826039,-73.9506774
U.S FRIED CHICKEN 3738 3 AVENUE New York NY 10456,40.8310224,-73.9095279
CAFE HANOVER 5 HANOVER SQUARE New York NY 10004,40.7049888,-74.0092062
PRATT DESIGN CENTER/STARBUCKS 379 DEKALB AVENUE New York NY 11205,40.690263,-73.9609323
NELLY SPILLANE'S 18 EAST 33 STREET New York NY 10016,40.74727,-73.9800645
COLBEH CATERERS 54-27 LITTLE NECK PARKWAY New York NY 11362,40.7666309,-73.725387
CORSINO CANTINA 637 HUDSON STREET New York NY 10014,40.7388426,-74.0057912
BROOKLYNS FINEST PIZZA & RESTAURANT 1250 HYLAN BOULEVARD New York NY 10305,40.5976437,-74.0841931
SWEET GAPES WINE BAR 39 ESSEX STREET New York NY 10002,40.716234,-73.989714
BANANA LEAF RESTAURANT 227 WEST 28 STREET New York NY 10001,40.7536854,-73.9991637
BENITO ONE 174 MULBERRY STREET New York NY 10013,40.7199065,-73.9967865
GEORGE'S SIDESTREET DELI & GRILL 150-59 34 AVENUE New York NY 11354,40.7699016,-73.8272029
Subway 342 BOWERY New York NY 10012,40.726241,-73.992203
SAL & PAUL'S PIZZERIA 1686 PITKIN AVENUE New York NY 11212,40.669406,-73.911043
KENNEDY FRIED CHICKEN 2558 GRAND CONCOURSE New York NY 10458,40.8637767,-73.8955509
COURTSIDE CAFE 1 RANDALLS ISLAND New York NY 10035,40.7891291,-73.9271644
SHUK MEDITERRANEAN CUISINE 129 LIVINGSTON STREET New York NY 11201,40.691002,-73.988585
KIKKU JAPANESE RESTAURANT 50 WEST 55 STREET New York NY 10019,40.7686973,-73.9918181
SUBWAY 244246 WEST 14 STREET New York NY 10011,40.7464969,-74.0094471
TORRISI ITALIAN SPECIALTIES 250 MULBERRY STREET New York NY 10012,40.7250632,-73.9976946
TILIKI HEALTH BAR 4710 18 AVENUE New York NY 11204,40.6195067,-73.9859414
FDR 99¢ SLICE PIZZA 150 EAST 2 STREET New York NY 10009,40.7275043,-73.9800645
SURFISH BISTRO 351 5 AVENUE New York NY 11215,40.6681669,-73.9800645
DUNKIN' DONUTS 102-02 ATLANTIC AVENUE New York NY 11416,40.6856622,-73.857294
VIVA EMPANADAS 159-35 CROSSBAY BOULEVARD New York NY 11414,40.7048296,-73.8160989
PIZZA PALACE CAFE 63-60 108 STREET New York NY 11375,40.7209975,-73.8477874
HUDSON EATERY 601 WEST 57 STREET New York NY 10019,40.7686973,-73.9918181
KAIA WINE BAR 1614 3 AVENUE New York NY 10128,40.7826039,-73.9506774
CAFE CLEMENTINE 227 WEST BROADWAY New York NY 10013,40.7217861,-74.0094471
SMOKESHACK 2085 FLATBUSH AVENUE New York NY 11234,40.6191724,-73.9329203
TATIANA'S CAFE & GRILL 3145 BRIGHTON 4 STREET New York NY 11235,40.5860069,-73.9418603
SUBWAY 221 7 AVENUE New York NY 10011,40.7464969,-74.0094471
BAD HORSE PIZZA 2224 FREDERICK DOUGLASS BOULEVARD New York NY 10026,40.8069298,-73.9535276
NEW NO 1 CHINESE RESTAURANT 11663 SUTPHIN BOULEVARD New York NY 11434,40.680904,-73.791845
UNCLE ZHOU RESTAURANT 83-29 Broadway New York NY 11373,40.740749,-73.879053
GOLDEN SANDS CAFE 1924 AVENUE U New York NY 11229,40.5990999,-73.9517668
LUCKY STAR RESTAURANT 3452 JUNCTION BOULEVARD New York NY 11372,40.7537359,-73.872004
BITGOUL Tofu & B.B.Q. Restaurant 136-72 ROOSEVELT AVENUE New York NY 11354,40.759892,-73.827444
KARAOKE BOHO 186 WEST 4 STREET New York NY 10014,40.7366138,-74.0094471
TOMO JAPANESE RESTAURANT 1077 FLUSHING AVENUE New York NY 11237,40.7047419,-73.9293081
JAMAICAN STYLE 261 BEACH 20 STREET New York NY 11691,40.6024346,-73.762495
DICK AND JANE'S 266 ADELPHI STREET New York NY 11205,40.6898314,-73.9713541
LIDO 2168 FREDERICK DOUGLAS BOULEVARD New York NY 10026,40.7791427,-73.9879522
NEW HONG KONG 127-01 MERRICK BOULEVARD New York NY 11434,40.6816715,-73.7655162
HANAMI SUSHI 857 9 AVENUE New York NY 10019,40.7686973,-73.9918181
GREAT KILLS LITTLE LEAGUE INC 245 GREAVES AVENUE New York NY 10308,40.5596576,-74.1485123
PANDA KING HOUSE 7508 JAMAICA AVENUE New York NY 11421,40.691235,-73.866148
GOURMET CAFE 9 HANOVER PLACE New York NY 11201,40.6891433,-73.9828513
LOS BALBUENA RESTAURANT 2376 RYER AVENUE New York NY 10458,40.8591568,-73.8979073
GOLDMAN SACHS 200 WEST STREET New York NY 10282,40.713,-74.0338
FRAMBOISE EVENTS 460 BRIELLE AVENUE New York NY 10314,40.5911842,-74.1325061
CHINA KITCHEN 3312 CHURCH AVENUE New York NY 11203,40.650744,-73.946192
TASTI D- LITE 1380 1 AVENUE New York NY 10021,40.7700703,-73.9580246
SUBWAY 300 WEST 135 STREET New York NY 10030,40.8173411,-73.9433299
ROCK BAR 185 CHRISTOPHER STREET New York NY 10014,40.7326352,-74.0097633
APPETITE NYC LLC 215 WEST 29 STREET New York NY 10001,40.7536854,-73.9991637
CAFE R 116 WEST 32 STREET New York NY 10001,40.7218693,-73.796552
TROPICAL JERK 217-95 HEMPSTEAD AVENUE New York NY 11429,40.7142849,-73.738273
WENDY'S 4330 BOSTON ROAD New York NY 10475,40.8895894,-73.8199816
PRONTO RESTAURANT 3297 RICHMOND AVENUE New York NY 10312,40.558416,-74.1692975
HO WAN RESTAURANT 111-05 LIBERTY AVENUE New York NY 11419,40.685056,-73.830984
HOPHAP 204 SMITH STREET New York NY 11201,40.6847543,-73.9920875
LEE'S KITCHEN 1884 FULTON STREET New York NY 11233,40.678735,-73.923975
NEW KING CHINESE FOOD 585 5 AVENUE New York NY 11215,40.6681669,-73.9800645
LA CASITA YARN SHOP CAFE 253 SMITH STREET New York NY 11231,40.6831564,-73.9926445
DER KOMMISSAR 559 5 AVENUE New York NY 11215,40.6681669,-73.9800645
GOLDEN KRUST CARIBBEAN BAKERY & GRILL 4182 WHITE PLAINS ROAD New York NY 10466,40.8935115,-73.8572667
THE HELEN HAYES THEATRE 240 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872
NEW CHINA STAR 84-36 164 STREET New York NY 11432,40.7154518,-73.7919103
BIN NO 5 1233 BAY STREET New York NY 10305,40.613335,-74.065258
E & K JAMAICAN RESTAURANT 224-11 MERRICK BOULEVARD New York NY 11413,40.677974,-73.745029
EAST END KITCHEN 539 EAST 81 STREET New York NY 10028,40.7622242,-73.9481767
DONG'S GREAT WOK GARDEN 1631 LEXINGTON AVENUE New York NY 10029,40.7903305,-73.947419
DIRTY PIERRES BISTRO 13 STATION SQUARE New York NY 11375,40.7191852,-73.8450273
THE POINT CAFE & GRILL 402 HUNTS POINT AVE New York NY 10474,40.80984,-73.880647
CLASSIC DELI 2655 RICHMOND AVENUE New York NY 10314,40.5816978,-74.1661941
CROWN FRIED CHICKEN 5 SOMERS STREET New York NY 11233,40.6786408,-73.9132808
ATLANTIC MITOUSHI SUSHI 177 ATLANTIC AVENUE New York NY 11201,40.6903099,-73.993802
PINALITO CITY RESTAURANT 293 EAST HOUSTON STREET New York NY 10002,40.7213044,-73.9840674
MASAKE 1704 AVENUE M New York NY 11230,40.618028,-73.957849
MEXI JOE'S GRILL 0 LAGUARDIA AIRPORT New York NY 11369,40.7659246,-73.8683697
BLUE BAR RESTAURANT 681 SENECA AVENUE New York NY 11385,40.7031898,-73.9080419
TRIPLE SHOT WORLD ATLAS 3739 CLINTON STREET New York NY 10002,40.7200154,-73.9847403
SPICE 236 8 AVENUE New York NY 10011,40.7464969,-74.0094471
FRESCO 57 881 10 AVENUE New York NY 10019,40.7686973,-73.9918181
New York KIM-BOB NARA 15044 NORTHERN BOULEVARD New York NY 11354,40.7651351,-73.8138898
ASYA INDIAN RESTAURANT 46 HENRY STREET New York NY 11201,40.6996509,-73.9921972
PHUKET LOUNGE 701 WEST 135 STREET New York NY 10031,40.8270209,-73.9506774
D'JIMMY'S COFFEE SHOP 435 MENAHAN STREET New York NY 11237,40.703438,-73.912099
SAN MARTIN MEXICAN RESTAURANT 229 PORT RICHMOND AVENUE New York NY 10302,40.635585,-74.13467
TOP CHINA BUFFET 83-14 COOPER AVENUE New York NY 11385,40.710327,-73.865739
STUDIO TEN 566 NOSTRAND AVENUE New York NY 11216,40.6792225,-73.9498593
LOS CABOS 85-13 NORTHERN BOULEVARD New York NY 11372,40.7559651,-73.8820566
PULQUERIA 11 DOYERS STREET New York NY 10013,40.7217861,-74.0094471
LITTLE CAESARS 1504 WESTCHESTER AVENUE New York NY 10472,40.8285383,-73.8796847
TAORMINA RISTORANTE 145 MULBERRY STREET New York NY 10013,40.718959,-73.9977379
LAS PANTERAS NEGRAS RESTAURANT 2130 2 AVENUE New York NY 10029,40.7916407,-73.9447994
EVELYN'S KITCHEN 2317 1 AVENUE New York NY 10035,40.794065,-73.9271644
BELLA DONNA CAFE 191 PRINCE STREET New York NY 10012,40.726662,-74.0023878
LITTLE SKIPS 941 WILLOUGHBY AVENUE New York NY 11221,40.6977158,-73.9313384
ISLAND SALAD 22 EAST 125 STREET New York NY 10035,40.794065,-73.9271644
1 OR 8 66 SOUTH 2 STREET New York NY 11249,40.7119031,-73.9660683
JEUN JU KOREAN RESTAURANT 40-11 150 STREET New York NY 11354,40.7699016,-73.8272029
SAL ANTHONY'S ITALIAN HEROS 3118 EAST TREMONT AVENUE New York NY 10461,40.8380859,-73.8355
BAGELS N GREENS 5702 18 AVENUE New York NY 11204,40.6195067,-73.9859414
INDEPENDENCE CAFE 94-16 JAMAICA AVENUE New York NY 11421,40.6939319,-73.850609
SALT AND FAT 41-16 QUEENS BOULEVARD New York NY 11104,40.7432047,-73.9229329
MELT SHOP 601 LEXINGTON AVENUE New York NY 10022,40.7593941,-73.9697795
NEW TASTE OF CHINA 8026 BAXTER AVENUE New York NY 11373,40.74465,-73.884249
OLD FULTON RESTAURANT 7 OLD FULTON STREET New York NY 11201,40.7028018,-73.993977
SOUVLAKI GR LES 116 STANTON STREET New York NY 10002,40.721218,-73.987107
GRAZIELLA PIZZERIA 33-25 FRANCIS LEWIS BOULEVARD New York NY 11358,40.766818,-73.789668
MILON BANGLADESH & INDIAN RESTAURANT 93 1 AVENUE New York NY 10003,40.7322535,-73.9874105
INDIE SCREEN 285289 KENT AVENUE New York NY 11211,40.716493,-73.965434
OK RYAN RESTAURANT 4104 COLLEGE POINT BOULEVARD New York NY 11355,40.7560334,-73.8336526
JUST SALAD 706 6 AVENUE New York NY 10010,40.7388319,-73.9815337
RED MANGO 61-35 JUNCTION BOULEVARD New York NY 11374,40.7333304,-73.8635717
DIAMOND KRUST 387 UTICA AVENUE New York NY 11213,40.6651186,-73.9314535
LEON KITCHEN 1610 FULTON STREET New York NY 11213,40.6797115,-73.9373158
COULEUR CAFE 435 7 AVENUE New York NY 11215,40.6681669,-73.9800645
TBAAR 18 ELDRIDGE STREET New York NY 10002,40.714833,-73.9933889
PARSONS ALE HOUSE 79-08 PARSONS BOULEVARD New York NY 11366,40.7207405,-73.8092956
MANOLO TAPAS RESTAURANT 4161 BROADWAY New York NY 10033,40.8472058,-73.9385335
KENNEDY'S CHICKEN & SANDWICHES 3275 WESTCHESTER AVENUE New York NY 10461,40.8527323,-73.8275659
CRYSTAL 212 EAST 52 STREET New York NY 10022,40.6952414,-73.7140432
THE DUCK 2171 2 AVENUE New York NY 10029,40.7916407,-73.9447994
TAQUERIA EL MAGUEY 3910 4 AVENUE New York NY 11232,40.6560436,-74.0079781
HING HUNG RESTAURANT 619 NOSTRAND AVENUE New York NY 11216,40.675816,-73.949663
FRANKIE'S KITCHEN 41 COOPER SQUARE New York NY 10003,40.728505,-73.990261
FRESH N DELISH 1167 2 AVENUE New York NY 10065,40.7645239,-73.9624327
WINDSOR CAFE 220 PROSPECT PARK WEST New York NY 11215,40.6601799,-73.980874
ASIAN KITCHEN 2362 86 STREET New York NY 11214,40.6042332,-74.0025999
KA KA BAKERY 1505 AVENUE U New York NY 11229,40.599096,-73.956165
LINDA'S RESTAURANT BAKERY & LOUNGE 5322 CHURCH AVENUE New York NY 11203,40.652141,-73.926741
OAXACA MEXICAN GRILL 245 PARK AVENUE New York NY 10017,40.7550491,-73.9753411
ANTOJITOS DELI FOOD 1936 86 STREET New York NY 11214,40.6042332,-74.0025999
AUNT ROSIE'S COFFEE SHOP & DINER 43-57 11 STREET New York NY 11101,40.7443091,-73.9418603
PACHANGA PATTERSON 3317 31 AVENUE New York NY 11106,40.7595044,-73.9271644
CHINESE FRIED CHICKEN 13101312 LAFAYETTE AVENUE New York NY 10474,40.8224144,-73.8556395
MASTER WONTON 2369 60 STREET New York NY 11204,40.6195067,-73.9859414
LA ABUNDANCIA BAKERY AND RESTAURAN 75-02 ROOSEVELT AVENUE New York NY 11372,40.7469337,-73.8904525
SUBWAY 595 WEST 207 STREET New York NY 10034,40.8721452,-73.9212858
CHOOPAN KABAB RESTAURANT 43-27 MAIN STREET New York NY 11355,40.75189,-73.826052
HAPPY HOUSE 1 SUTTER AVENUE New York NY 11212,40.6652367,-73.9231423
SUBWAY 520 9 AVENUE New York NY 10018,40.755322,-73.9932872
MCDONALDS 444 LENOX AVENUE New York NY 10037,40.8121938,-73.9421436
SARAVANA BHAVAN 413 AMSTERDAM AVENUE New York NY 10024,40.7835508,-73.9777266
KING SUNSHINE JERK CENTER 1853 WESTCHESTER AVENUE New York NY 10472,40.8325987,-73.8638862
AKSARAY TURKISH CAFE AND RESTAURANT 1618 EAST 16 STREET New York NY 11229,40.5988077,-73.9447994
1001 NIGHTS CAFE 2025 RICHMOND AVENUE New York NY 10314,40.598235,-74.161907
DREAM STATION 3809 WHITE PLAINS ROAD New York NY 10467,40.8838457,-73.8626787
MARINA BIZCOCHOS 93-08 CORONA AVENUE New York NY 11373,40.742088,-73.870941
STECCHINO 765 9 AVENUE New York NY 10019,40.7686973,-73.9918181
POUR GEORGE 35 WEST 8 STREET New York NY 10011,40.7464969,-74.0094471
ATLIXCO BAKERY & DELI 1012 ST PAULS AVE New York NY 10301,40.635287,-74.0783029
TAQUERIA GUADALUPE 1743 LEXINGTON AVENUE New York NY 10029,40.793707,-73.944913
NONA'S PIZZA 6100 RIVERDALE AVENUE New York NY 10471,40.910131,-73.902837
SAGAR CHINESE 252-05 UNION TURNPIKE New York NY 11426,40.7437053,-73.7183585
SARAVANA BHAVAN 81 LEXINGTON AVENUE New York NY 10016,40.7414198,-73.983071
BOUCHON BAKERY 1 ROCKEFELLER PLAZA New York NY 10020,40.7589284,-73.9785586
BIRRERIA (EATALY) 200 5 AVENUE New York NY 10010,40.7388319,-73.9815337
COUNTRY PAN FRIED CHICKEN 2841 8 AVENUE New York NY 10039,40.8288377,-73.9374517
BACCHUS 409411 ATLANTIC AVENUE New York NY 11217,40.6846619,-73.9790047
SWAGAT 411 AMSTERDAM AVENUE New York NY 10024,40.7834858,-73.9777797
BUDDY'S KOSHER DELI 215-01 73 AVENUE New York NY 11364,40.7469886,-73.7536695
FIVE STAR BANQUET 13-05 43 AVENUE New York NY 11101,40.7443091,-73.9418603
ANGELA RESTAURANT OF NY 4012 13 AVENUE New York NY 11218,40.6483744,-73.9800645
NEW MIDFIELD DELI 6378 AMBOY ROAD New York NY 10309,40.522266,-74.216489
CRUST 0 LA GUARDIA AIRPORT New York NY 11369,40.7659246,-73.8683697
DUNKIN DONUTS 101 WEST 23 STREET New York NY 10011,40.7464969,-74.0094471
CORONA PIZZA 658 ROGERS AVENUE New York NY 11226,40.6554,-73.953241
HALF COURT SPORTS BAR 446 PARK PLACE New York NY 11238,40.6753514,-73.9631067
CHIPOTLE MEXICAN GRILL 117 EAST 14 STREET New York NY 10003,40.7322535,-73.9874105
JU JU'S HOT SPOT 82 EAST 18 STREET New York NY 11226,40.6470923,-73.9536163
METATE MEXICAN RESTAURANT 3515 JOHNSON AVENUE New York NY 10463,40.886164,-73.9098499
ROCKAWAY PLAZA DELI 160-43 ROCKAWAY BOULEVARD New York NY 11434,40.6635078,-73.7771542
ROSARITO FISH SHACK & SHELTER PIZZA 168 WYTHE AVENUE New York NY 11249,40.7195575,-73.9607528
WASAN 108 EAST 4 STREET New York NY 10003,40.7322535,-73.9874105
COZY DINER & CAFE 14-09 150 STREET New York NY 11357,40.7850656,-73.8124984
IRIS CAFE 234 COLUMBIA PLACE New York NY 11201,40.692337,-73.998988
NERO DORO 395 CLASSON AVENUE New York NY 11238,40.6875633,-73.9595703
HILLTON RESTAURANT 492 EAST 98 STREET New York NY 11212,40.6639181,-73.9154069
RHAPSODY LOUNGE 5314 CHURCH AVENUE New York NY 11203,40.652126,-73.926957
SUBWAY 2867 WEBSTER AVENUE New York NY 10458,40.8671568,-73.8840734
PATZERIA FAMILY & FRIENDS 311 WEST 48 STREET New York NY 10036,40.7602619,-73.9932872
SUBSATIONAL 1928 CONEY ISLAND AVENUE New York NY 11230,40.6103141,-73.9625312
POPEYE'S CHICKEN & BISCUITS 240 WEST 40 STREET New York NY 10018,40.755322,-73.9932872
Cherche Midi 282 BOWERY New York NY 10012,40.723915,-73.9927827
GOLDEN KRUST CARIBBEAN BAKERY & GRILL 31 VICTORY BOULEVARD New York NY 10301,40.6377694,-74.0763893
BLIMPIE 29 EAST 104 STREET New York NY 10029,40.792673,-73.950754
LA BOTTEGA OF HOWARD BEACH 156-28 CROSSBAY BOULEVARD New York NY 11414,40.7048296,-73.8160989
NICKY'S BBQ 3392 EAST TREMONT AVENUE New York NY 10461,40.8333579,-73.828832
TRIONA'S 237 SULLIVAN STREET New York NY 10012,40.7298302,-73.9993702
PRINT RESTAURANT/SERVICE ROOM/BANQUET KITCHEN 653 11 AVENUE New York NY 10036,40.7602619,-73.9932872
PRESS 34 EAST 23 STREET New York NY 10010,40.724167,-73.998333
ROSSY'S BAKERY & COFFEE SHOP 242 EAST 3 STREET New York NY 10009,40.7275043,-73.9800645
LITTLE ITALY PIZZA 401 7 AVENUE New York NY 10001,40.7536854,-73.9991637
GOGO-GI 3908 BROADWAY New York NY 10032,40.838185,-73.9417419
PACE UNIVERSITY - CAFE 101 1 PACE PLAZA New York NY 10038,40.7113533,-74.0050427
ASUKA SUSHI 300 WEST 23 STREET New York NY 10011,40.7464969,-74.0094471
NATALIA BAR 6210 39 AVENUE New York NY 11377,40.7413334,-73.9036487
BANTER 108-22 QUEENS BOULEVARD New York NY 11375,40.7207874,-73.8434426
M&R DELI & COFFEE SHOP 1480 WILLIAMSBRIDGE ROAD New York NY 10461,40.844184,-73.845479
EASTERN CHINESE RESTAURANT 1233 GRANT AVE New York NY 10456,40.833896,-73.915092
NEW YORK OPEN CENTER 22 EAST 30 STREET New York NY 10016,40.6890069,-73.76326
TOLMAS 77-63 VLEIGH PLACE New York NY 11367,40.7196738,-73.8206136
EVERYTHING BAGELS 81 3 AVENUE New York NY 10003,40.7322535,-73.9874105
SON DE CALI BAKERY 877 WYCKOFF AVE New York NY 11385,40.6974497,-73.9071387
SUBWAY 16814 JAMAICA AVENUE New York NY 11432,40.7064894,-73.7920705
KING WOK 6910 MYRTLE AVENUE New York NY 11385,40.701573,-73.882313
LIN'S CHINESE RESTAURANT 32 EAST 23 STREET New York NY 10010,40.7388319,-73.9815337
MI RANCHITO MEXICAN RESTAURANT 1468 ST NICHOLAS AVENUE New York NY 10033,40.850705,-73.932304
THE BROWN CUP 1707 2 AVENUE New York NY 10128,40.7826039,-73.9506774
ARABESQUE 4 EAST 36 STREET New York NY 10016,40.74727,-73.9800645
BEST BAGEL & COFFEE 225 WEST 35 STREET New York NY 10001,40.7536854,-73.9991637
YAMADA JAPANESE RESTAURANT 3811 EAST TREMONT AVENUE New York NY 10465,40.8248556,-73.8201924
101 CAFE 9805 101 AVENUE New York NY 11416,40.6853768,-73.8492576
BEL PAESE PIZZA 80-01 MYRTLE AVENUE New York NY 11385,40.703187,-73.868107
